gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
551806,02038,Кандыагаш (02-038),020380013981,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Толеген Байкунов, ст-е 1К",42.2192030038871,42,,0202200469762853,EPSG:32640
551807,02038,Кандыагаш (02-038),020380025392,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Самал, кв-л 9, д. 93",949.252509572383,950,,0202247076760555,EPSG:32640
551810,02038,Кандыагаш (02-038),02038002954,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",9.15126820183769,9,,,EPSG:32640
551811,02038,Кандыагаш (02-038),020380023892,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Төлеген Айбергенов, ст-е 25А",359.650159178385,360,,0201600047496695,EPSG:32640
551812,02038,Кандыагаш (02-038),020380023891,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Төлеген Айбергенов, д. 25",941.005134487521,940,,0201300048221106,EPSG:32640
551813,02038,Кандыагаш (02-038),02038002955,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",9.1517201547216,9,,,EPSG:32640
551814,02038,Кандыагаш (02-038),02038002956,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",9.1520180519725,9,,,EPSG:32640
551815,02038,Кандыагаш (02-038),02038002957,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",8.87422866718645,9,,,EPSG:32640
551816,02038,Кандыагаш (02-038),02038002958,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",9.15187329802658,9,,,EPSG:32640
551817,02038,Кандыагаш (02-038),02038002959,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",9.15126820039405,9,,,EPSG:32640
551818,02038,Кандыагаш (02-038),02038001237,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Достык, д. 78, кв. 2",1389.02562895945,1386,,1201300042966225,EPSG:32640
551819,02038,Кандыагаш (02-038),02038001577,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Достык, д. 26, кв. 1",1361.22741526659,1361,,1201300227112223,EPSG:32640
551821,02038,Кандыагаш (02-038),020380011039,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Иван Гриненко, д. 16",798.313637419415,800,,0201300048151804,EPSG:32640
551822,02038,Кандыагаш (02-038),020380011010,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Ахмет Байтұрсынов, д. 12М",998.946751750638,1000,,0202000147335021,EPSG:32640
551824,02038,Кандыагаш (02-038),020380021981,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ПКСГ Гаражи, лин. 7, г-ж 83",32.5340728024654,32,,0201300050958103,EPSG:32640
551825,02038,Кандыагаш (02-038),020380023800,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Темиржолшылар, ст-е 1Е",41.6641279317608,42,,0201500043886639,EPSG:32640
551826,02038,Кандыагаш (02-038),020380023802,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Достык, д. 41Б",999.109853227713,1000,,0201500042031538,EPSG:32640
551827,02038,Кандыагаш (02-038),02038001672,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, г.к. Кандыагаш, г-ж 170",37.3187196848068,37,,0201300229978208,EPSG:32640
551828,02038,Кандыагаш (02-038),020380022814,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Самал, кв-л 2, д. 52",998.88906773775,1000,,0201400007230987,EPSG:32640
551829,02038,Кандыагаш (02-038),02038001019,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",1083.45235249891,1084,,,EPSG:32640
551831,02038,Кандыагаш (02-038),02038001021,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш",857.08357809887,858,,,EPSG:32640
551832,02038,Кандыагаш (02-038),02038002570,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Темиржолшылар, д. 16",997.936655347256,1000,,0201300048185204,EPSG:32640
